"Category","Subcategory","Action","Modified by","Date of change","Target object id","Source"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","423601","app.hubspot.com/contacts/19915081/contact/423601"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","419801","app.hubspot.com/contacts/19915081/contact/419801"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","410908","app.hubspot.com/contacts/19915081/contact/410908"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","410906","app.hubspot.com/contacts/19915081/contact/410906"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","410557","app.hubspot.com/contacts/19915081/contact/410557"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","410456","app.hubspot.com/contacts/19915081/contact/410456"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","409851","app.hubspot.com/contacts/19915081/contact/409851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","409712","app.hubspot.com/contacts/19915081/contact/409712"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","409605","app.hubspot.com/contacts/19915081/contact/409605"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","409556","app.hubspot.com/contacts/19915081/contact/409556"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","409351","app.hubspot.com/contacts/19915081/contact/409351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","409255","app.hubspot.com/contacts/19915081/contact/409255"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","408906","app.hubspot.com/contacts/19915081/contact/408906"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","408664","app.hubspot.com/contacts/19915081/contact/408664"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","408661","app.hubspot.com/contacts/19915081/contact/408661"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","408218","app.hubspot.com/contacts/19915081/contact/408218"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","407907","app.hubspot.com/contacts/19915081/contact/407907"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","407584","app.hubspot.com/contacts/19915081/contact/407584"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","407558","app.hubspot.com/contacts/19915081/contact/407558"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","407292","app.hubspot.com/contacts/19915081/contact/407292"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","407101","app.hubspot.com/contacts/19915081/contact/407101"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","406051","app.hubspot.com/contacts/19915081/contact/406051"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","405843","app.hubspot.com/contacts/19915081/contact/405843"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","405179","app.hubspot.com/contacts/19915081/contact/405179"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","405178","app.hubspot.com/contacts/19915081/contact/405178"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","405168","app.hubspot.com/contacts/19915081/contact/405168"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","403834","app.hubspot.com/contacts/19915081/contact/403834"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","403828","app.hubspot.com/contacts/19915081/contact/403828"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","403501","app.hubspot.com/contacts/19915081/contact/403501"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","403252","app.hubspot.com/contacts/19915081/contact/403252"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","402252","app.hubspot.com/contacts/19915081/contact/402252"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","401601","app.hubspot.com/contacts/19915081/contact/401601"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","399951","app.hubspot.com/contacts/19915081/contact/399951"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","399852","app.hubspot.com/contacts/19915081/contact/399852"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","399558","app.hubspot.com/contacts/19915081/contact/399558"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","398858","app.hubspot.com/contacts/19915081/contact/398858"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","398601","app.hubspot.com/contacts/19915081/contact/398601"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","398401","app.hubspot.com/contacts/19915081/contact/398401"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","397503","app.hubspot.com/contacts/19915081/contact/397503"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","397204","app.hubspot.com/contacts/19915081/contact/397204"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","397201","app.hubspot.com/contacts/19915081/contact/397201"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","396751","app.hubspot.com/contacts/19915081/contact/396751"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","395666","app.hubspot.com/contacts/19915081/contact/395666"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","395664","app.hubspot.com/contacts/19915081/contact/395664"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","395265","app.hubspot.com/contacts/19915081/contact/395265"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","395256","app.hubspot.com/contacts/19915081/contact/395256"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","395252","app.hubspot.com/contacts/19915081/contact/395252"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","394001","app.hubspot.com/contacts/19915081/contact/394001"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","391951","app.hubspot.com/contacts/19915081/contact/391951"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","390651","app.hubspot.com/contacts/19915081/contact/390651"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","387851","app.hubspot.com/contacts/19915081/contact/387851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","383762","app.hubspot.com/contacts/19915081/contact/383762"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","383505","app.hubspot.com/contacts/19915081/contact/383505"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","383202","app.hubspot.com/contacts/19915081/contact/383202"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","382451","app.hubspot.com/contacts/19915081/contact/382451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","382205","app.hubspot.com/contacts/19915081/contact/382205"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","382001","app.hubspot.com/contacts/19915081/contact/382001"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","380251","app.hubspot.com/contacts/19915081/contact/380251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","380151","app.hubspot.com/contacts/19915081/contact/380151"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","379051","app.hubspot.com/contacts/19915081/contact/379051"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","377751","app.hubspot.com/contacts/19915081/contact/377751"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","375451","app.hubspot.com/contacts/19915081/contact/375451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","370701","app.hubspot.com/contacts/19915081/contact/370701"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","369951","app.hubspot.com/contacts/19915081/contact/369951"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","367552","app.hubspot.com/contacts/19915081/contact/367552"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","365951","app.hubspot.com/contacts/19915081/contact/365951"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","365101","app.hubspot.com/contacts/19915081/contact/365101"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:51","363502","app.hubspot.com/contacts/19915081/contact/363502"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","359816","app.hubspot.com/contacts/19915081/contact/359816"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","359806","app.hubspot.com/contacts/19915081/contact/359806"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","359651","app.hubspot.com/contacts/19915081/contact/359651"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","359604","app.hubspot.com/contacts/19915081/contact/359604"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","359509","app.hubspot.com/contacts/19915081/contact/359509"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","358301","app.hubspot.com/contacts/19915081/contact/358301"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","358231","app.hubspot.com/contacts/19915081/contact/358231"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","358203","app.hubspot.com/contacts/19915081/contact/358203"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","358199","app.hubspot.com/contacts/19915081/contact/358199"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","358191","app.hubspot.com/contacts/19915081/contact/358191"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","357867","app.hubspot.com/contacts/19915081/contact/357867"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","357865","app.hubspot.com/contacts/19915081/contact/357865"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","357708","app.hubspot.com/contacts/19915081/contact/357708"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","357103","app.hubspot.com/contacts/19915081/contact/357103"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","355952","app.hubspot.com/contacts/19915081/contact/355952"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","354452","app.hubspot.com/contacts/19915081/contact/354452"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","352107","app.hubspot.com/contacts/19915081/contact/352107"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","352074","app.hubspot.com/contacts/19915081/contact/352074"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","352060","app.hubspot.com/contacts/19915081/contact/352060"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","352023","app.hubspot.com/contacts/19915081/contact/352023"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","351518","app.hubspot.com/contacts/19915081/contact/351518"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","350356","app.hubspot.com/contacts/19915081/contact/350356"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","349563","app.hubspot.com/contacts/19915081/contact/349563"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","349451","app.hubspot.com/contacts/19915081/contact/349451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","348871","app.hubspot.com/contacts/19915081/contact/348871"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","348702","app.hubspot.com/contacts/19915081/contact/348702"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","347738","app.hubspot.com/contacts/19915081/contact/347738"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","347735","app.hubspot.com/contacts/19915081/contact/347735"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","347707","app.hubspot.com/contacts/19915081/contact/347707"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","347452","app.hubspot.com/contacts/19915081/contact/347452"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","346151","app.hubspot.com/contacts/19915081/contact/346151"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","346005","app.hubspot.com/contacts/19915081/contact/346005"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","345251","app.hubspot.com/contacts/19915081/contact/345251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","343751","app.hubspot.com/contacts/19915081/contact/343751"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","343051","app.hubspot.com/contacts/19915081/contact/343051"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","341301","app.hubspot.com/contacts/19915081/contact/341301"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","340551","app.hubspot.com/contacts/19915081/contact/340551"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","340456","app.hubspot.com/contacts/19915081/contact/340456"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","329301","app.hubspot.com/contacts/19915081/contact/329301"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","326251","app.hubspot.com/contacts/19915081/contact/326251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","323851","app.hubspot.com/contacts/19915081/contact/323851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","322852","app.hubspot.com/contacts/19915081/contact/322852"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","322551","app.hubspot.com/contacts/19915081/contact/322551"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","319601","app.hubspot.com/contacts/19915081/contact/319601"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","319451","app.hubspot.com/contacts/19915081/contact/319451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","318201","app.hubspot.com/contacts/19915081/contact/318201"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","317611","app.hubspot.com/contacts/19915081/contact/317611"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","316853","app.hubspot.com/contacts/19915081/contact/316853"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","312001","app.hubspot.com/contacts/19915081/contact/312001"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","310901","app.hubspot.com/contacts/19915081/contact/310901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","307702","app.hubspot.com/contacts/19915081/contact/307702"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","304109","app.hubspot.com/contacts/19915081/contact/304109"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","303910","app.hubspot.com/contacts/19915081/contact/303910"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","303909","app.hubspot.com/contacts/19915081/contact/303909"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:50","303805","app.hubspot.com/contacts/19915081/contact/303805"
